genre,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75
rock,5622.629503920358,6178.153851985833,-10172.425531618645,7208.840179180036,-7245.00788247883,7101.552175389774,-7215.341617819658,617.9414605572368,-4855.7094353177345,-11274.049664328744,-4810.657108047461,-8268.114607416957,405701.0,92058.0,59073.0,45871.0,41557.0,42279.0,37319.0,14860.0,14324.0,16825.0,11228.0,7856.0,8354.0,4917.0,4662.0,4802.0,4070.0,3069.0,1510.0,146.0,145.0,142.0,143.0,142.0,144.0,143.0,142.0,144.0,143.0,140.0,143.0,141.0,11.943191230071054,10.72956835748841,10.452156084732218,10.148831980205307,10.04904069214036,10.14683193990798,10.02962432896652,9.312123839505825,9.15326321636661,9.203097377698562,8.999750135332215,8.728457072833127,8.678557594814809,8.28570368094174,8.260910823770137,8.261352464981204,8.135648128649596,7.834051128520289,6.481355595678021,4.820366518908567,4.815857747155222,4.792620008164757,4.803438918761143,4.7921688127251345,4.800176911362749,4.803737129834283,4.790760251665059,4.798418521231662,4.7962371944807,4.766539229148805,4.80123552145283,4.7837886332727955
rock,5589.618702792786,7391.8496108886875,-4441.5364252469,11882.699152373534,-4611.457278627725,10233.311862153132,-3252.0467712530494,1361.0116969811302,-2993.3429692731797,-5539.151082040537,3678.714678219352,-4605.220686243243,730648.0,80958.0,80913.0,53914.0,34310.0,30021.0,31860.0,18506.0,20826.0,14895.0,8583.0,10435.0,6640.0,5581.0,5565.0,4107.0,4284.0,2764.0,944.0,287.0,282.0,278.0,274.0,269.0,261.0,260.0,257.0,257.0,252.0,254.0,250.0,248.0,12.585030772832567,10.86582831809319,10.919715475595842,10.460055800204252,10.112445336771948,10.092823379487585,10.083682738606178,9.611151006393582,9.691804440861523,9.397791571444236,8.816547557373442,9.04284946321192,8.591497918986702,8.440272517595382,8.428183930187002,8.147971638438598,8.181104632648447,7.643477977987452,6.355119890126418,5.57794947429148,5.560861440580189,5.5477784113475,5.523886098040382,5.50943069044095,5.4757515391175,5.469212566473614,5.449898784418506,5.456272233749027,5.4332504435483475,5.441748946874518,5.419798832826551,5.416700894950716
rock,6171.770797762661,8758.921202332356,-9014.43650251525,7245.781149627435,-7577.557494324243,2133.4970416322453,-10476.43009002481,-4237.093179421743,-6061.695024327879,-6773.393361355171,-1184.6887316374612,-6724.209029470598,797542.0,134393.0,96778.0,60153.0,63329.0,49496.0,42842.0,28640.0,22444.0,24418.0,9319.0,7998.0,7470.0,7441.0,6906.0,4795.0,6121.0,3615.0,1223.0,420.0,412.0,397.0,388.0,382.0,375.0,371.0,364.0,362.0,355.0,356.0,353.0,351.0,12.633502943170367,11.224909045663297,10.79779523228718,10.556924149803883,10.428892120864614,10.376446167570291,10.307987772406962,9.906713498129077,9.641927699415609,9.622947459860281,8.816440820495844,8.668706783079482,8.596199331886748,8.64532928524483,8.55175558122654,8.241272351973677,8.464421675200365,7.956306205239694,6.735030995028606,6.0041526947855015,5.985694933147911,5.945065561374272,5.918787219171714,5.905288349027179,5.883922342568465,5.871487349926855,5.849902949383243,5.845589493520893,5.824040819477612,5.823874184734485,5.816215691656905,5.809358202952452
rock,5800.363928980314,8253.352776748146,-7737.52462935429,6138.506486214197,-9135.811164358669,4435.00344741465,-9588.47360600489,-2697.3085094527546,-6810.522027801443,-10131.022820816253,-1047.0527138817376,-5054.241988954715,617797.0,108901.0,64847.0,46614.0,35849.0,25697.0,23775.0,11879.0,12199.0,9632.0,6731.0,7411.0,6020.0,4557.0,4600.0,4110.0,4382.0,3144.0,1181.0,420.0,409.0,394.0,386.0,374.0,368.0,363.0,360.0,352.0,350.0,348.0,345.0,347.0,12.446536679415553,10.983436797742254,10.586232946334526,10.287323830153534,10.018153111572236,9.747340052690353,9.713974711180809,9.063328446148066,9.080370686047312,8.896838250938586,8.570056560815186,8.684629331659579,8.47938493777992,8.23485455987733,8.25803258251054,8.140106977900626,8.205973797628795,7.800190932141531,6.718956508808266,6.006139605727944,5.9755421631889805,5.938556018429033,5.909852535591321,5.880824340058119,5.859462261886736,5.843924694615076,5.836121082214849,5.813456381841294,5.807454870983532,5.799714302451153,5.79191150270854,5.796949916421305
rock,6314.196765361338,10072.537820397974,-6929.719595707354,6570.721752538693,-8813.780030143733,770.853627707358,-7718.8994448932235,-4297.88194633827,-7250.829809458287,-7755.1522116746455,3781.0133673086652,-769.0361010669885,1171883.0,240249.0,135184.0,67307.0,58782.0,63002.0,74510.0,26252.0,36466.0,27218.0,13772.0,16438.0,6845.0,7878.0,7732.0,5710.0,4534.0,2973.0,1252.0,661.0,642.0,625.0,613.0,597.0,584.0,573.0,567.0,556.0,553.0,548.0,548.0,544.0,13.022422421337797,11.628928822888673,11.314934771165346,10.696325442077228,10.526420734279123,10.659347104712669,10.916800763492757,9.890698401720616,10.061261066719862,9.851357317632667,9.173980357701307,9.421381794465457,8.617580689142885,8.704766364389732,8.743312389751608,8.441682867317846,8.229845470798113,7.723042609489394,6.919238575658191,6.4811777010435545,6.451556747413915,6.4230862344422714,6.401904802335309,6.3762632472058955,6.353597954401588,6.332203231894148,6.321865447589302,6.3023867139114085,6.296438639168393,6.286460066431881,6.287311756163584,6.281228993819493
rock,6167.907543770083,7910.963314969784,-8553.995725570852,11463.575979207175,-4080.1808070713164,4656.244186603588,-10982.331657769839,-5211.764880252816,-6517.23866819395,-6311.439748476878,5590.7330465770865,-3469.227961462027,582707.0,106920.0,62478.0,77351.0,34540.0,49457.0,33963.0,24622.0,12383.0,9458.0,14286.0,7876.0,8259.0,7148.0,8372.0,5165.0,5537.0,3143.0,1811.0,311.0,308.0,301.0,292.0,290.0,286.0,281.0,277.0,277.0,273.0,271.0,270.0,269.0,12.223827045593595,10.717563976908831,10.441566307049085,10.597383699824105,9.84256552459276,10.068610651827385,9.87645959061551,9.520687034911038,8.939767705323492,8.724209587989773,9.033047643001314,8.530198071819246,8.477095727498718,8.325043718538968,8.429738955185528,8.087881548712783,8.10379608743348,7.487144173551217,6.445977361435984,5.6730099948162405,5.662833657156899,5.634029103639703,5.606067359504123,5.594955100132576,5.577659777014475,5.558080194822122,5.543590646978673,5.541041146759377,5.52325396299283,5.5204113518486455,5.518013972981614,5.509467827707343
rock,6362.894725275864,6769.840441856056,-9501.59330108515,11259.842586608658,-7759.970207827627,4925.796487887595,-9869.841228378315,-1010.810847435839,-4668.9998661071795,-4255.170399283773,5731.013207970537,-3375.024294844279,647905.0,192214.0,99987.0,84732.0,54345.0,82438.0,58672.0,40044.0,30534.0,19216.0,27959.0,13713.0,22013.0,9589.0,13506.0,13330.0,10866.0,9217.0,7067.0,281.0,260.0,251.0,245.0,239.0,235.0,230.0,233.0,224.0,224.0,224.0,224.0,222.0,12.463827281575524,11.2818870884032,10.967898671092467,10.825119533309318,10.457852902329686,10.54423220163968,10.365182355760984,10.037973765930277,9.782652708749481,9.392756786206988,9.659275857991824,9.151525777126984,9.349221089014657,8.814751447266111,9.021054638543434,8.952740730797855,8.726993384064519,8.676474780035106,8.01110468828211,5.53300631815357,5.46732339424665,5.428577214313129,5.398277047902715,5.378776757601098,5.352294594039366,5.321892005113749,5.336019940109115,5.2920538472302345,5.295585581906601,5.295132654849931,5.294060188888327,5.293266395777848
rock,6504.17330393136,7855.998039074675,-11436.100511666267,7731.765938693871,-5114.92093980606,4196.653896664256,-9876.158667417985,-3807.1909004829467,-5326.251094721003,-4963.506411111005,5555.923356451974,-4806.887013137261,884404.0,269115.0,157813.0,169365.0,83244.0,84481.0,74903.0,72339.0,38723.0,24762.0,20710.0,17767.0,26464.0,16118.0,20510.0,15983.0,17129.0,9606.0,5656.0,210.0,192.0,182.0,182.0,175.0,176.0,174.0,173.0,169.0,170.0,168.0,171.0,169.0,12.871595474911407,11.886928367331581,11.328178501339702,11.449114517922325,10.871913921728407,10.674847914256807,10.791109979097692,10.718563195029606,10.151552545507665,9.753818393863655,9.52402576602732,9.403338854821222,9.553596529825757,9.384981039915433,9.516643409975558,9.264802430258005,9.301513791590361,8.760658593685699,7.7048749620100105,5.195823448122298,5.11544875472271,5.06219162698296,5.053151590184295,5.018505803732383,5.022443441200837,4.999418049306556,5.004072931784352,4.974868765403286,4.986356205847991,4.962691672123,4.9827827611037465,4.982128906368762
rock,6571.780868228086,7226.4446373544015,-11043.585089318794,9528.682915932659,-5068.765582713691,6363.448031830348,-9036.082407867389,-2694.383348659588,-5121.923567923186,-5261.379080088342,5286.595112068582,-4390.031676608774,1269142.0,295563.0,222826.0,228049.0,135241.0,106496.0,84630.0,62883.0,47122.0,32206.0,31298.0,30219.0,40508.0,27991.0,28336.0,20244.0,33291.0,18560.0,13634.0,934.0,852.0,816.0,790.0,772.0,751.0,739.0,730.0,716.0,712.0,705.0,702.0,703.0,13.306956458725539,12.009169301967685,11.762797761798048,11.793725902459636,11.232546535506282,11.09907172350488,10.841717309006663,10.666768770817729,10.355915120835077,9.838894847309643,10.067498127177808,9.965586836084483,10.208563858205858,9.937598115344228,9.810501973470778,9.589503835339755,10.109485789789353,9.53983852802074,8.94581237818371,6.802356344956652,6.738703008971919,6.6949077937783255,6.663354656567068,6.639572417578181,6.6118763407612535,6.5950562488582065,6.582064157987073,6.563052011258383,6.557666735399951,6.54672105973867,6.542380859880406,6.544596717056361
classical,5354.990423029523,11496.861550286554,9181.355100211278,-8002.824805650324,-11105.214278703812,-10197.698357942289,-6060.980773421064,-3645.210106010006,-3151.085412390304,-2641.511089517608,-2675.4161593514305,-875.3627493307871,391607.0,140516.0,17242.0,3645.0,2108.0,1524.0,1222.0,1078.0,973.0,892.0,838.0,807.0,775.0,742.0,719.0,710.0,674.0,666.0,653.0,632.0,634.0,628.0,621.0,609.0,592.0,592.0,604.0,601.0,575.0,336.0,327.0,325.0,12.095925715472362,10.754005529117835,9.075170528400964,7.96660399342012,7.4666169799265285,7.177861468790003,6.967325548729632,6.845642679061825,6.736734743453527,6.649276183168437,6.570738186666009,6.533296171817278,6.493120298236471,6.460868349853087,6.418197353403234,6.406752941085084,6.346469130109895,6.344973534950219,6.32197819939845,6.279020294009506,6.282261447507011,6.275801900453333,6.269436348007494,6.252543546741371,6.218366886054039,6.229236148810326,6.228931327324945,6.228285466069552,6.1874577532835575,5.7209650438109065,5.708340714727611,5.699051703325095
rock,6459.734289199687,6101.227015140553,-10708.52580348012,8550.989914226431,-7174.591992813817,3703.010499502392,-12684.225002010597,-2473.289615682949,-5755.433181398582,-5043.760839937122,6840.772230181806,-4408.479384508042,1080263.0,375148.0,167967.0,300471.0,156264.0,144645.0,117900.0,67026.0,55448.0,44563.0,31020.0,38814.0,42297.0,25152.0,47090.0,25924.0,27239.0,20630.0,10126.0,445.0,402.0,382.0,367.0,357.0,350.0,344.0,334.0,334.0,326.0,329.0,328.0,327.0,13.150265415867535,12.110987081809395,11.55956814240449,12.15004932489629,11.432353834550684,11.336684088370436,11.25072930574962,10.689007846885202,10.549691988759339,10.380575878743754,10.0954489557496,10.225053625646439,10.326887950294864,9.890217293697468,10.308126389385272,9.898451057938306,9.902776286244807,9.539986214245992,7.780477926052039,6.059634252060258,5.9565751784117245,5.900959214858457,5.859162461618748,5.82966123668814,5.806054758434024,5.788005407613994,5.753824200957505,5.754514382176651,5.726530107461298,5.737122304140226,5.739111374311768,5.729208428307425
rock,7752.161507103261,5950.799607273571,-15759.949515244884,5506.407146845604,-11403.611087802157,8808.284102819287,-542.9172012326926,-2902.995429992232,-58.31624810436995,-4266.205244494361,425.26896185058456,-6004.982741563794,2064363.0,1281955.0,1187767.0,928497.0,675038.0,432643.0,368098.0,327062.0,308724.0,276151.0,254008.0,224196.0,167851.0,140714.0,116795.0,99027.0,67155.0,29684.0,3604.0,412.0,402.0,396.0,393.0,388.0,384.0,376.0,379.0,375.0,371.0,372.0,370.0,371.0,14.01315341577455,13.524197315668127,13.422223801266677,13.297419872078505,13.040126828489726,12.74448202392657,12.62798331418345,12.503799102653609,12.459104667382093,12.34864478906665,12.269425836600291,12.133889853204188,11.847417048704985,11.675098711226601,11.488002069616861,11.315488429809326,10.897153747388742,9.613809814273829,6.955678806083528,5.981804831097734,5.956757939943946,5.941413116929454,5.932201611473432,5.9200915938377525,5.907303892375751,5.8813770485122205,5.893409611041042,5.884010662888569,5.872171986113456,5.873909165269247,5.867044576187368,5.8728125910683975
rock,6677.832126623362,10552.593957341584,-8632.572381641512,6460.773148814557,-3306.90145234283,7020.267101928392,486.773994194869,-335.96846922894974,-1302.8527409535325,-5170.5863610917295,-4378.865349417271,-8847.264185907417,1432827.0,285849.0,232259.0,162842.0,127915.0,89696.0,80254.0,82351.0,97454.0,76741.0,61160.0,55414.0,44658.0,36736.0,38938.0,29737.0,25414.0,21700.0,4641.0,1241.0,1202.0,1164.0,1135.0,1112.0,1087.0,1071.0,1055.0,1043.0,1033.0,1024.0,1019.0,1016.0,13.166210614265298,12.061926639079488,11.854774338078105,11.632807623826242,11.472481936424897,11.175802238159628,11.079356298653755,11.126727383527651,11.281711501566821,11.04612108997452,10.83745733483413,10.740316384118534,10.51224378020166,10.29958470522106,10.388428202836065,10.047236227681797,9.909537393304298,9.651583821377825,7.727387852725203,7.119966541294314,7.0881124411566185,7.055996614007654,7.029792240119899,7.009274223571147,6.986314298444985,6.971122940229299,6.956460334885731,6.945325177178678,6.9351737145067345,6.926116689642699,6.92139160856638,6.91838038405603
rock,6423.516489237369,12228.275612959047,-7649.036517679768,4524.298678347777,-2951.728008869998,7204.330511552213,633.9659870426187,291.5059173631922,-478.72460244045806,-4490.289244026167,-3942.901507434008,-8506.258939372356,1293167.0,254661.0,167357.0,90868.0,68541.0,44148.0,28410.0,26874.0,37894.0,24765.0,17137.0,14659.0,17896.0,15528.0,13925.0,14116.0,12569.0,9289.0,9171.0,462.0,439.0,427.0,418.0,413.0,405.0,396.0,392.0,389.0,381.0,380.0,380.0,377.0,13.036108028169656,11.896858144482575,11.477643893187468,10.980888995784557,10.713851507703854,10.298315689744474,9.974234397154433,9.954423701838428,10.185168965700504,9.87778170724704,9.52007591131207,9.419579874519338,9.542572006673383,9.43734863661084,9.342943826813576,9.332787326906196,9.238237333973663,8.968679320121991,8.186649896956864,6.090710956589201,6.052276050542439,6.023968525366859,6.002634413416127,5.987692958699293,5.966436723206473,5.941099369801723,5.932458546927676,5.92446431588069,5.90134216410723,5.895564905730675,5.897599166562984,5.890035083040159
rock,7272.082407705252,10483.81391146501,-12868.564498934176,5690.844755484474,-1870.3214555468123,3105.387549241444,1261.849273444551,3687.9337373271164,-3663.0305369394177,-5194.406908558881,1770.8434672937299,-5025.947317977421,1812620.0,681937.0,479904.0,341507.0,163887.0,221827.0,179406.0,153043.0,90219.0,70551.0,61550.0,48399.0,43752.0,31674.0,32307.0,27128.0,24359.0,19041.0,9352.0,329.0,304.0,299.0,288.0,278.0,272.0,269.0,264.0,263.0,258.0,257.0,257.0,254.0,13.569609810634182,12.97227813313137,12.641546423356733,12.38966247811564,11.767474106649976,12.012406162009727,11.79058837674232,11.565981378043208,11.196087005849131,10.955557142159392,10.846442294942353,10.589846054853801,10.48857391112903,10.179899655661464,10.199865184547173,9.991886248657194,9.87421969969609,9.650478273573462,8.027950816048879,5.701283542686295,5.638287022597852,5.621936477496994,5.582791156335051,5.5417917423676455,5.5253600591062195,5.506913509124705,5.483654562239381,5.477296270430931,5.462505601844317,5.4521652256384385,5.452854464722061,5.439080555595559
rock,7426.810565928363,10788.724811838658,-14372.608788623415,2934.4080646327297,-2828.098465665885,2740.3236659401605,2727.0054075108637,2361.489609133045,-6403.727572002328,-6374.818159560509,3289.845964735515,-4634.3454074213505,2042936.0,773018.0,674709.0,370430.0,168810.0,196838.0,200619.0,149570.0,88990.0,63928.0,61241.0,49569.0,41696.0,34425.0,30989.0,29452.0,24129.0,20202.0,10389.0,2738.0,2641.0,2566.0,2499.0,2439.0,2391.0,2347.0,2309.0,2284.0,2260.0,2248.0,2237.0,2228.0,13.683263169317936,13.082028313025448,12.889677569707047,12.434877206007426,11.800500222451545,11.931672417856998,11.851368326110094,11.568906852357413,11.191945192038226,10.867879331625565,10.840097127463357,10.625742191308852,10.442938662875067,10.248180510593356,10.15968512541206,10.09109822411468,9.901023756542134,9.717908673146258,8.782891234945167,7.912916500454207,7.878231330075324,7.849321610037735,7.822759937501834,7.798545776445102,7.778564609812569,7.759955003929014,7.743757345987796,7.732612951084452,7.722106896082141,7.716663968852203,7.711716822157272,7.708095441704616
rock,7344.852277680911,5352.278602876162,-8409.36723518841,12666.818468238384,-4836.5476269509,9800.16295465058,-1888.1968410506865,4569.71860035485,3501.478193320316,-642.7315683507328,3425.222570094917,-2277.6577600018836,3909432.0,783083.0,433169.0,460101.0,398036.0,340139.0,270660.0,271451.0,280457.0,249993.0,249792.0,214701.0,194780.0,182405.0,164414.0,146332.0,129585.0,112655.0,37926.0,2939.0,2808.0,2711.0,2630.0,2566.0,2506.0,2458.0,2420.0,2384.0,2360.0,2343.0,2331.0,2326.0,14.411938866629427,13.312290303963199,12.7750622148084,12.842164377598882,12.718477071420459,12.56566207071312,12.312815405655984,12.3285834616467,12.369809037552075,12.262133861721606,12.24597850721797,12.112015401088309,11.990005179758183,11.93351264048648,11.835948327047983,11.712109997227163,11.583202264456288,11.43313632526027,9.158794176971202,7.981450104982356,7.938647654178369,7.9037997151984145,7.873860446293958,7.849093848362072,7.825501688053169,7.806152897050265,7.790818605240443,7.775783882694086,7.7654155037832675,7.758141686374104,7.753030302124655,7.751159120676301
rock,7884.361690155622,1770.1890022354828,-12393.491904518454,13271.828517258129,-9934.567825541726,9297.486054685083,-11318.617871493037,1818.7360434048526,-758.6334440492,-4970.695553793057,1539.7685891348956,-5943.421861545791,4510987.0,1334651.0,500874.0,549712.0,547346.0,513990.0,385339.0,377023.0,369796.0,323020.0,280261.0,254025.0,248391.0,233348.0,202719.0,180596.0,173155.0,144109.0,60250.0,2761.0,2635.0,2544.0,2468.0,2406.0,2351.0,2307.0,2273.0,2241.0,2219.0,2202.0,2190.0,2183.0,14.788498369687684,13.807972090874053,12.9040679397653,13.02707478441399,13.045167716928866,12.967354119847167,12.67587456468703,12.661295610878977,12.64355100209239,12.519535999850742,12.361706967941489,12.271506917166374,12.25190009833254,12.180536084493259,12.047595505318606,11.923751613732925,11.884602536000262,11.697358229402104,9.837650217859482,7.914170410376489,7.874634204345955,7.840280205807514,7.810044188080261,7.784664436832395,7.761371342977187,7.74255331161602,7.727707610479714,7.713648972619937,7.703764221785018,7.696176245255043,7.690624592006599,7.687199404038595
rock,7464.437685383195,3829.827303838274,-9447.105606352765,12847.535852947569,-7748.8462230491195,9077.02669872186,-4794.140755585123,3488.4849274283365,2783.528785380949,-3669.3615888862582,2150.1464503775114,-3041.7039107848464,4281449.0,1206680.0,516135.0,438893.0,388455.0,403497.0,328222.0,333652.0,327422.0,278145.0,264627.0,252211.0,265544.0,238016.0,188503.0,166879.0,145853.0,109822.0,27935.0,1277.0,1163.0,1110.0,1075.0,1046.0,1024.0,1004.0,987.0,975.0,964.0,955.0,953.0,951.0,14.678510351298154,13.723454069983962,12.94395410437249,12.815231781487398,12.697194020608357,12.737202039492109,12.532153529882006,12.545764175607589,12.527858961176845,12.363280150945252,12.313084878226535,12.261492578079126,12.31969964253,12.206830161361669,11.981198276671,11.866129279688947,11.703144330390378,11.408610797531702,9.13098162822553,7.124495488084484,7.051057578444322,7.006067849467071,6.973808668289212,6.946726816414577,6.925059477116255,6.905863590857535,6.888125461394064,6.876557965558439,6.865623092013798,6.855362690382405,6.853132323080328,6.850808959501159
rock,7588.96733574694,3330.389818058367,-11109.336146295087,13592.417851410723,-5547.343829805745,9642.733564121088,-7990.5078047903535,3061.6573258870208,69.3876536072714,-3602.5945023190666,1987.9473552261588,-4977.353788596155,4106597.0,995013.0,485483.0,426961.0,401797.0,388037.0,311977.0,298034.0,300680.0,261087.0,237128.0,255068.0,271589.0,229417.0,189632.0,169832.0,160618.0,142087.0,49786.0,2064.0,1912.0,1858.0,1822.0,1793.0,1768.0,1746.0,1728.0,1717.0,1704.0,1697.0,1686.0,1687.0,14.665338084073232,13.515312323862082,12.885485254153567,12.771575169178446,12.727939842573983,12.690974021691929,12.482966117027434,12.41927426570996,12.440177551423936,12.301108800158055,12.210761307565416,12.282953942330627,12.344099146600968,12.170142844820052,11.97999568134418,11.870871134405071,11.821065095674195,11.686020006114713,9.51252267129952,7.606421118362976,7.551173038577259,7.524467621087533,7.505477171873509,7.489758792078313,7.475857506830499,7.463461166564861,7.452842838038935,7.446238251788589,7.438683305102375,7.434719879565707,7.428222394293904,7.429105125198748
classical,4868.252044323231,7306.307110418473,8192.892117907404,-4742.264593483219,-7129.7590493093785,-7264.781971614753,-4741.85662594401,-2849.1572321280255,-1962.8038138977665,-667.6926457042179,-775.895255882512,750.3360028583216,496993.0,152548.0,23100.0,4441.0,2069.0,1439.0,1092.0,962.0,870.0,797.0,761.0,724.0,705.0,662.0,642.0,616.0,610.0,600.0,596.0,575.0,569.0,562.0,573.0,557.0,543.0,546.0,542.0,539.0,523.0,232.0,222.0,221.0,12.322300243144305,11.009874716186552,9.327420510319056,8.085261829191513,7.433285720568147,7.090280720534022,6.829217255589238,6.70058416020062,6.608485409013696,6.510827753134371,6.469786193058808,6.415784826414311,6.387924441257933,6.333929694235931,6.3034532634446485,6.244515949100295,6.244010201880557,6.229313205645646,6.231676777222714,6.189318399958173,6.179241518634384,6.164795060569681,6.180019605373712,6.157975707053643,6.127767971520456,6.1321020119891925,6.137758689351649,6.126758383258639,6.092347183123734,5.294673296485471,5.251228196727909,5.2537992917949685
rock,7594.18803350253,2120.392946161534,-9615.866206756313,14720.192941111416,-7340.312168461487,12261.092696701246,-6250.562474401709,1755.6271366715641,574.8285844488311,-4277.819544319341,2735.0719117966555,-3774.433533835886,3799198.0,595716.0,497455.0,516367.0,473410.0,479808.0,330286.0,333776.0,323042.0,268566.0,259711.0,251532.0,222347.0,228606.0,202519.0,162396.0,151739.0,133447.0,40713.0,1361.0,1225.0,1187.0,1171.0,1164.0,1154.0,1146.0,1135.0,1132.0,1135.0,1127.0,1123.0,1123.0,14.496120874937812,13.070176284031714,12.909031748012346,12.984485354896574,12.901088449313743,12.904008245865132,12.533906229080316,12.53838951360389,12.506192570865537,12.329720678962733,12.299638075421008,12.26759077604719,12.146375936221448,12.175341930627956,12.043485318950998,11.822348504130069,11.758956129741707,11.601711724513551,9.222193340525708,7.1945361898048885,7.103047796315283,7.07353188821992,7.060258832184404,7.055096761363551,7.046177079959788,7.039407806300963,7.030105849917142,7.027471000289473,7.029540651612193,7.022473620156797,7.019594276324586,7.019964047624804
rock,7269.550400343936,-1574.9606412827616,-6184.657880729878,18684.585363260798,-3436.852279208071,15029.631413422107,-6276.750503684683,8220.640132050808,-1225.5137935635985,-2617.221532828326,3689.045832853402,-4622.177888234051,6610074.0,1013625.0,949758.0,969642.0,1063513.0,1045441.0,733349.0,631699.0,578110.0,414088.0,356977.0,350408.0,356659.0,360096.0,388001.0,423255.0,395948.0,489074.0,23636.0,4959.0,4662.0,4495.0,4374.0,4279.0,4202.0,4132.0,4076.0,4032.0,3996.0,3970.0,3952.0,3947.0,14.950999651450573,13.638055934313718,13.56901697058139,13.585943879121853,13.699416786217663,13.677036269887298,13.32695550074066,13.171006496019546,13.084655012662145,12.750807132355883,12.60366479821716,12.5860793572526,12.590820600374245,12.607605703666048,12.666081846430837,12.688440457611653,12.678567799209983,12.889300067759041,9.130462606561279,8.500974397794257,8.444490362514305,8.408954360949574,8.382131655730046,8.360343446467782,8.342244808554579,8.325594031374486,8.312042920967484,8.301333478432547,8.292338736747087,8.28583127146612,8.28127375453933,8.279839296985042
rock,7217.0094175901,-912.3251442037006,-6405.070678844428,17585.553618364764,-4961.806589177867,13503.601600300753,-7179.279873949399,8329.512682742554,-1466.1923822534548,-1791.9028850844975,3270.575463448144,-4668.27507222742,6138492.0,1034963.0,821808.0,825003.0,946874.0,992808.0,650074.0,559265.0,493809.0,356060.0,321682.0,313949.0,312000.0,328892.0,349232.0,394580.0,370248.0,464187.0,97332.0,5563.0,5269.0,5083.0,4929.0,4808.0,4707.0,4620.0,4544.0,4489.0,4445.0,4414.0,4386.0,4376.0,14.924386787319968,13.691100732659937,13.421653383695753,13.437404804765901,13.588875574953178,13.625283876637523,13.21075754019983,13.05134463479671,12.926373284739027,12.597109935558487,12.51373197226835,12.472016441562328,12.46967975157043,12.520268931932685,12.579632092770055,12.659904242607123,12.621669856408975,12.837810281751723,10.076161294916975,8.608271994401514,8.566185847416806,8.532187098506801,8.501918767406577,8.477291112425814,8.456434171572381,8.437760478835287,8.421286489339575,8.409148382948253,8.39925345588018,8.392231742581567,8.385848116137526,8.383617891116684
rock,7732.29684949082,3916.277016097163,-5964.711192568492,9925.088248862832,-13291.158513225497,7590.678815081053,-7326.874719956053,9512.093619579073,446.92136774626863,-815.6634988958252,2465.8084951951696,-6481.700441895682,6168165.0,1365511.0,898820.0,869007.0,945125.0,992854.0,655556.0,570167.0,515069.0,371291.0,341989.0,326708.0,337795.0,331440.0,357869.0,385765.0,353580.0,446743.0,101426.0,1248.0,579.0,391.0,302.0,254.0,224.0,196.0,179.0,166.0,159.0,149.0,145.0,144.0,14.986060118604492,13.866100030387733,13.509152531692843,13.48492178942099,13.585287554426438,13.623504438781348,13.211861247090672,13.070552004195855,12.970116748818691,12.63789731796647,12.567910179951372,12.51153135552124,12.542067142683148,12.526777416538316,12.601541149874494,12.650937635426706,12.558377130158918,12.799397791804846,9.810878504104322,6.855998701933171,6.137826055672359,5.761033263595462,5.518686851717327,5.352157787979261,5.238147022387856,5.101293084795084,5.007412038318306,4.945354391291657,4.911685036125865,4.8418808221078935,4.807962928518649,4.803641459224543
rock,8488.560768068428,3209.5360881678384,-9517.305263539725,8154.66755996905,-11335.386737331473,10247.844828197356,-8916.537823091188,4561.471528368687,-1235.0072862615261,-3063.0748737846525,1480.6317577472005,-3941.6727768832416,7542064.0,3593658.0,2227768.0,1384953.0,1243075.0,972375.0,686178.0,544611.0,478661.0,431256.0,467558.0,426538.0,420266.0,463419.0,376396.0,382976.0,343260.0,397882.0,134947.0,4502.0,4326.0,4245.0,4165.0,4090.0,4021.0,3959.0,3910.0,3867.0,3832.0,3802.0,3790.0,3780.0,15.322313512228186,14.7370276548819,14.383774583924726,13.951690883412992,13.834951130824034,13.60629809982954,13.252758766728265,13.032192221048366,12.911691103943753,12.795501155220938,12.878463340570503,12.783951824643998,12.777281262193737,12.858106852971163,12.663658654183731,12.648438601172762,12.556142649756836,12.70474021596021,10.66054717093387,8.368818582322332,8.368054960607129,8.351692765081431,8.33332818391559,8.315623138085897,8.298750033727977,8.283218075090794,8.270762487708815,8.259734201856991,8.250921939537896,8.242871192964977,8.23982787736651,8.237060595984701
